bus_id,vector
9kng6u-2Err_0mkhea5T3g,"[-0.14464133977890015, -0.2967783808708191, -0.31631162762641907, 0.027668993920087814, 0.19083209335803986, -0.5135837197303772, 0.41252827644348145, 0.02850158140063286, 1.4660564661026, 0.4753130376338959, -0.6483837962150574, -0.13743674755096436, 0.5416550636291504, -0.13712787628173828, -0.7182300090789795, -0.6164208054542542, 0.9722610116004944, 0.6800642609596252, -0.3803310990333557, -1.4245703220367432, 0.47452595829963684, 0.2791847586631775, 0.10283809900283813, -0.2740946412086487, 1.1146700382232666, 0.4521055221557617, 0.8241592645645142, -0.08448591828346252, -0.8833516836166382, -0.24106533825397491]"
9lnuKe2KsTsg-tb8Kuxyvw,"[1.2323994636535645, 0.28457918763160706, -1.1764028072357178, -0.1502774953842163, 0.05846339091658592, -0.13461343944072723, 0.41197875142097473, -0.1362510472536087, 0.05605914071202278, -0.05669012293219566, 0.05334410071372986, 0.724295437335968, 0.11404502391815186, 0.2924635410308838, -0.0401153638958931, -0.5377770066261292, -0.29466894268989563, -0.46823176741600037, -0.23442120850086212, -0.8300565481185913, 0.535538911819458, 0.9146462678909302, 0.32988518476486206, -0.8429831266403198, -0.879864513874054, -1.6719835996627808, 0.8380239009857178, -1.101781964302063, -0.40643855929374695, -0.37332114577293396]"
9mdaHGTxQkvIuSYAE1PtdQ,"[0.9909188747406006, 1.8445584774017334, -0.8113669157028198, 0.43286511301994324, 0.5156957507133484, -0.14666615426540375, 1.7038527727127075, -0.06377730518579483, -1.6987354755401611, 1.8697891235351562, -1.092194676399231, -1.3396505117416382, -0.11381680518388748, 1.6385307312011719, -0.17941179871559143, 0.018113991245627403, -1.1625996828079224, -0.4994274079799652, 0.32812970876693726, -1.6778203248977661, -0.32086285948753357, 0.7402778267860413, -1.8791104555130005, -0.12806405127048492, 0.3021871745586395, 0.31613466143608093, 0.5592136979103088, -1.0946824550628662, -0.572147786617279, -0.9520197510719299]"
9o8Zie2MHPwJFOkOsXbqPw,"[0.27521294355392456, 0.3239345848560333, -0.8122726082801819, 0.39855286478996277, 0.10284163802862167, -0.13840089738368988, 0.19304034113883972, -0.07935348153114319, 0.061007093638181686, -0.6369156241416931, -0.658220648765564, -1.4365792274475098, 1.2522114515304565, 0.28024113178253174, -1.740175724029541, -0.9443790912628174, 0.34274807572364807, -0.6714535355567932, -0.003580136224627495, -1.1057931184768677, 0.08561864495277405, 0.8909658789634705, -0.07037587463855743, -0.06067942455410957, 0.018151331692934036, -1.1044145822525024, 1.1919012069702148, -0.8633434772491455, 0.7144556641578674, -0.04080117121338844]"
9oyiJJ1OVp-4ylgz7Zq0ZQ,"[1.699268102645874, -0.1135735735297203, 0.17933692038059235, -0.35811498761177063, 0.3519026041030884, 0.04256868362426758, 2.076066493988037, 1.2456283569335938, -0.7951157093048096, -0.04172187298536301, -0.17996756732463837, -0.16446782648563385, 0.2256261557340622, 0.6820525527000427, -0.8160219788551331, 0.47743651270866394, -1.1782492399215698, -0.8004055023193359, 0.5066298842430115, -1.3623725175857544, 0.0070427958853542805, 0.8537824749946594, 0.9215829372406006, 0.8036649227142334, -0.6395423412322998, -0.9596363306045532, 0.19067683815956116, -1.5522339344024658, 1.4751261472702026, 0.5434061288833618]"
9qnlmW_Az2itTy0fmoE-7Q,"[1.0185216665267944, -1.5728108882904053, -1.2580552101135254, -0.7707157731056213, 0.922979474067688, 0.920024573802948, 2.2973766326904297, -1.39971923828125, 1.3310823440551758, -0.10846984386444092, 0.5569489598274231, -0.24191665649414062, -0.39125099778175354, -0.20507808029651642, -2.174086570739746, -1.1157517433166504, -0.9436833262443542, 0.17416159808635712, 0.5318605899810791, -1.0166932344436646, 0.18440121412277222, 0.12895844876766205, 1.1457083225250244, -0.9774709939956665, 0.8961379528045654, 0.13197985291481018, -1.09059476852417, -1.087477207183838, 0.23087212443351746, 0.7143288254737854]"
9svP2izKnYwql7Wj2ReMdA,"[-0.9292314052581787, 0.046669550240039825, -1.094544529914856, 0.1391691118478775, 0.046304378658533096, 0.049800727516412735, 1.5202374458312988, -1.5122889280319214, -1.2283881902694702, -1.093167781829834, -0.06816991418600082, 0.22230209410190582, -0.211221843957901, 0.42416730523109436, -0.7346749305725098, -1.706707239151001, -1.5458106994628906, -1.9842405319213867, 0.23959365487098694, -0.6540938019752502, -0.9225635528564453, -0.6549316644668579, 0.47291913628578186, -1.1103427410125732, -0.9970842003822327, 0.3951256275177002, -1.1804674863815308, -0.1810251623392105, -0.6028813719749451, -1.5092185735702515]"
9zGkU1ahmYCn3DlnKOXhqA,"[0.061358969658613205, -0.6306012272834778, -0.09210681915283203, -0.32200494408607483, 0.620507538318634, -1.382382869720459, 0.1882690042257309, 0.12836623191833496, 0.6845609545707703, -0.29613640904426575, -0.8368296027183533, -1.0328731536865234, 0.48864221572875977, -0.2126283049583435, -0.762466549873352, -1.3743083477020264, 0.40038272738456726, -0.07781319320201874, 0.31834492087364197, -0.5037268996238708, 0.46040406823158264, 0.3486250042915344, -0.12474972754716873, -0.5372881889343262, 0.8781768679618835, 0.28220489621162415, -0.6681844592094421, -0.12958642840385437, -0.39625516533851624, -0.3739321827888489]"
A0HKRA8CzF7r66JCFpCoFw,"[0.4419703483581543, 0.2167726457118988, -0.8808752298355103, 0.22838090360164642, 0.3393149673938751, -0.731150209903717, 1.8551658391952515, 0.7016226649284363, 0.5572178959846497, -1.239316463470459, -1.1422677040100098, 0.8934168815612793, 0.24362307786941528, -0.5239103436470032, -1.427467703819275, -1.4823400974273682, 0.4205232858657837, -0.33889663219451904, -0.3846920430660248, -0.7210931181907654, 0.1599716991186142, 0.34194958209991455, -0.4474593698978424, -0.25636163353919983, 0.2882078289985657, -1.2136363983154297, 0.27996256947517395, -0.17216803133487701, 0.782284677028656, 0.45096325874328613]"
AE_q1IxLxwDeU0LdTnXxtg,"[0.45819714665412903, 0.30584797263145447, -0.7660420536994934, 1.0346462726593018, 1.0013149976730347, -0.18914268910884857, 0.5607550144195557, 1.0307618379592896, -0.13330471515655518, -1.1857178211212158, -0.8488205671310425, 0.03688977658748627, 0.4936365783214569, 0.6418848633766174, -2.2680203914642334, -1.4497404098510742, 0.14174556732177734, -0.9079974889755249, -0.49361929297447205, -0.8179718852043152, -1.0873825550079346, -0.08334797620773315, -0.5304155945777893, -0.25792428851127625, 0.8573799729347229, -0.7275551557540894, -0.10392758250236511, -0.38460293412208557, 0.9628661274909973, 0.41888633370399475]"
ALUCsSzpxI48xgQ-f1pJeQ,"[-0.2538762092590332, 0.25075700879096985, 0.5107267498970032, 1.3252224922180176, 1.259832739830017, 0.7955251932144165, -0.5585724711418152, 0.5440095663070679, -0.4577673077583313, -0.9264522790908813, -0.8360885977745056, 0.3739733099937439, 1.3951902389526367, 0.30329233407974243, 0.07396569848060608, -1.2078886032104492, 0.1954362392425537, -0.14581377804279327, -0.7879053354263306, 0.10185474902391434, 0.47265493869781494, 0.26203376054763794, 0.849712610244751, 0.283419132232666, 1.1205406188964844, -0.4212533235549927, 0.2071656435728073, -0.6184596419334412, 0.6243541240692139, 0.451912522315979]"
AODQ2MAT92hvHeMm3K1G3Q,"[0.2583480775356293, 0.08853165805339813, -1.4961131811141968, 0.335671991109848, 0.6448798179626465, 0.8792434334754944, 1.5229203701019287, 1.6955960988998413, -0.4179423749446869, -0.5609143376350403, -0.17429828643798828, 0.8582704663276672, -1.1621993780136108, 1.4353820085525513, 0.254475861787796, 0.4123113453388214, -2.166578531265259, -1.4587359428405762, -0.4066508710384369, -0.6734477877616882, -1.6893771886825562, 0.34083279967308044, -0.6209679841995239, 0.18045198917388916, -0.16358976066112518, -0.8939012885093689, -1.9125224351882935, -2.077615261077881, 0.8378130197525024, -1.5168647766113281]"
ARj6DzbLlRkHt3kQeTuuVA,"[1.2091234922409058, -0.379537433385849, -1.5723499059677124, 0.3169788420200348, -0.45588698983192444, 1.0707178115844727, 1.659114956855774, 1.326755166053772, 0.1640886664390564, -0.43929150700569153, 0.27134013175964355, 0.9739869832992554, -0.33316564559936523, 0.5740953683853149, 0.3085063397884369, -0.10909726470708847, -1.3743925094604492, -0.5163614153862, -0.004296101629734039, -0.7326253056526184, -0.5922173857688904, -0.354572594165802, 0.17677725851535797, -0.13656987249851227, -0.24763385951519012, -0.48597925901412964, -1.0079139471054077, -1.7483351230621338, 0.42258793115615845, 0.1732691079378128]"
ATEOnDYQCYSwCCH6hxenlQ,"[0.26934924721717834, -0.28700295090675354, 0.10076917707920074, -0.5841754674911499, 0.17332568764686584, 0.24879325926303864, 0.7520384192466736, 0.0738876461982727, 0.12818874418735504, 0.47098881006240845, -0.08609550446271896, -0.633442223072052, 0.1485447883605957, 0.5500158667564392, -1.1579030752182007, -0.5958889722824097, 0.417666494846344, -0.1500691920518875, 0.04956894740462303, -0.30171120166778564, 0.41421592235565186, 0.3454228341579437, 0.6090320944786072, -0.7151204943656921, 0.7406225800514221, -0.3343972861766815, -0.18841595947742462, -0.3219539523124695, -0.10813532769680023, 0.21248020231723785]"
AUoYd7F20On4N7SAWPlJRg,"[0.29947221279144287, -1.2667680978775024, -1.4043078422546387, -0.9315809607505798, -0.41406548023223877, 1.118414044380188, 1.4878013134002686, 0.321733683347702, -0.17080289125442505, -0.999025285243988, 0.23352161049842834, -0.7192431688308716, 0.7762205004692078, 0.5804494023323059, -2.087939500808716, -1.6669080257415771, -0.17107364535331726, -0.5972928404808044, -0.4314091205596924, -0.9804529547691345, -0.6760283708572388, 0.2273566573858261, -0.14169058203697205, -0.9209927916526794, -0.12599937617778778, -0.5441401600837708, -0.13704173266887665, -0.8792896270751953, 1.312842607498169, -0.7258642911911011]"
A_6ahQ64oW8c8X-FHohTqA,"[0.3385443389415741, -0.015787843614816666, -0.33982613682746887, -0.19572106003761292, 0.009673324413597584, -1.066027045249939, 1.6904915571212769, 0.7403186559677124, -0.39795243740081787, 0.29073211550712585, -1.1190533638000488, -1.3052301406860352, 1.5938348770141602, 0.9311932921409607, -0.6308851838111877, -0.6361082792282104, -0.737943708896637, 0.09724774211645126, -0.31371641159057617, -0.7099782824516296, 0.6925665736198425, -1.3140432834625244, 0.2069968581199646, -0.37938162684440613, -1.1861908435821533, -0.9297617077827454, 0.342195600271225, 0.10155357420444489, 1.3037974834442139, 0.96343594789505]"
A_eABcl0LTts73RNo2Np2Q,"[-0.26220160722732544, 0.4216867983341217, 0.08431883901357651, 0.14584539830684662, 0.3512711524963379, 0.5497385859489441, -0.1566769927740097, -1.0106629133224487, 0.7626858949661255, -0.846359372138977, 0.8104105591773987, -0.501436710357666, -0.005981155671179295, 1.526555061340332, -0.3429013192653656, 0.45683035254478455, 0.6517851948738098, -1.4322408437728882, 0.2188597172498703, -1.2191017866134644, -0.5220909714698792, -0.06303947418928146, -0.5716409683227539, -0.5479047298431396, -0.5825667381286621, -0.0003963191411457956, -0.5610685348510742, -0.6999660134315491, -1.1420515775680542, -0.4432951807975769]"
Ah4i15g8Ow_zphzcpulTxQ,"[0.17004179954528809, -0.4710552990436554, -0.013365472666919231, -0.26788344979286194, 0.09721571952104568, -0.2630321681499481, -0.0692228302359581, -0.3296436071395874, 0.82107013463974, -0.019929951056838036, -0.5954474806785583, -0.615434467792511, 0.11533567309379578, 0.10593929141759872, 0.23280631005764008, 0.6966592073440552, 0.533761203289032, -0.14976973831653595, 0.0008346723043359816, -0.44492724537849426, 0.6148849725723267, -0.26058414578437805, -0.04553747549653053, -0.015764612704515457, 0.09115665405988693, 0.407374769449234, -0.12792843580245972, -0.7792112827301025, -0.6250128149986267, -0.16957849264144897]"
AhnSHqEUXAUkVb2JeDvb7g,"[0.3543882369995117, 0.5075401067733765, -0.5579133033752441, 0.9420928359031677, -0.22643591463565826, 0.7065742611885071, 0.06246684491634369, -1.0486255884170532, -1.4956566095352173, -0.3726212680339813, -0.650830864906311, -0.7626391649246216, 0.8528378009796143, 1.6113907098770142, -0.054768554866313934, 0.9485825896263123, -1.5155494213104248, 0.7774780988693237, -1.099748134613037, -2.0581789016723633, -1.3804316520690918, -0.05370208993554115, -2.2831687927246094, -1.5890271663665771, -1.9267116785049438, -0.3965108394622803, -0.7144500613212585, -1.6411246061325073, -0.9416233897209167, -0.14403605461120605]"
AkA481VkTOec7EteMbCFGw,"[0.7950586676597595, -0.036215320229530334, -0.43130746483802795, 0.7788100242614746, 0.6814146637916565, -0.25721704959869385, 1.3173097372055054, 1.1667464971542358, -0.6338151693344116, -0.45240864157676697, -1.0164915323257446, -0.05304662883281708, -0.06927581131458282, 0.6836022734642029, -1.162365198135376, -2.2030978202819824, 0.10504082590341568, -0.19171276688575745, -0.7278291583061218, -0.9161161184310913, -1.4608588218688965, 0.8250534534454346, -1.157167673110962, -0.5736832022666931, 0.5038215517997742, -1.3444290161132812, 0.5308080911636353, -0.30409011244773865, 0.8760403990745544, -0.4209243953227997]"
Am0SxpDSVCYhliYPNCo20g,"[0.8175340890884399, -0.5783660411834717, -0.9285228252410889, -0.28737297654151917, 1.0616099834442139, 0.726191520690918, 0.3797122836112976, 0.35190659761428833, 0.42874568700790405, -0.17115993797779083, 0.48145535588264465, -0.27381712198257446, 1.0875985622406006, -1.050864815711975, -1.4190144538879395, -1.0971922874450684, -0.8025373220443726, -0.805942952632904, 0.22417454421520233, -0.7357062697410583, 0.12522858381271362, 0.21426895260810852, 1.1064321994781494, -0.6589104533195496, 0.757761538028717, 0.11088541150093079, -0.17581221461296082, -2.01577091217041, 0.2722758650779724, -1.197304129600525]"
AqzK7Dr-9zMoxBpsZNlkoA,"[-0.27910116314888, -0.031202353537082672, -0.747646689414978, -0.3819885551929474, 0.39908358454704285, 0.6677713990211487, -0.04358367994427681, 1.2738416194915771, 0.4615034759044647, -1.758352279663086, 0.9343735575675964, 0.08952492475509644, -0.15672263503074646, 0.3214258551597595, -0.4417383372783661, -0.8711151480674744, 0.47374439239501953, -1.6538481712341309, -0.20446699857711792, -1.239959716796875, -0.8379368782043457, 0.5817131996154785, -0.8015362024307251, -1.3871792554855347, 0.30288705229759216, -0.7031229138374329, -0.8433679938316345, -1.6144485473632812, -0.9948428869247437, -1.6863679885864258]"
AtLv64FV-Pw6JuT3XUKU1g,"[0.40670129656791687, -0.5743448138237, 0.86089026927948, -0.021989276632666588, 0.47397926449775696, 0.2056978940963745, -0.46499156951904297, 0.8881874680519104, 1.6192386150360107, -0.13905024528503418, 0.24274584650993347, 0.0005155405960977077, 0.13337840139865875, 0.03150351718068123, -0.031084245070815086, 0.03490251302719116, 0.8932574391365051, -0.7508153319358826, -0.5132971405982971, -1.1884310245513916, -0.07608284801244736, -0.01159757375717163, 0.020496824756264687, -0.08566749095916748, 0.4751392900943756, -0.5132562518119812, -0.24456752836704254, -0.6170489192008972, -0.7357897758483887, -0.2693229615688324]"
AzZtRUAo43Ow9ITDfPEShg,"[0.4669414460659027, -0.5061646699905396, -0.5444405674934387, -0.592556357383728, 0.5065728425979614, -0.8818143010139465, 0.8025916218757629, -0.9695636630058289, 0.2754727900028229, 0.1407511979341507, 0.19523859024047852, 0.310721755027771, 0.12000219523906708, 0.13294486701488495, -0.26033642888069153, -0.6470975279808044, -0.02220522053539753, 0.023486832156777382, -0.29539021849632263, -0.79823899269104, 0.19890481233596802, 1.2495362758636475, 1.2622038125991821, -0.8841149210929871, -0.6691218614578247, -0.6836149096488953, 0.7909923195838928, -0.5638476610183716, -0.2486966848373413, -0.4055213928222656]"
B0xqLfgBlE6kmCz3ux7Oaw,"[0.19648760557174683, 0.02317802421748638, -0.23513197898864746, 0.6106166839599609, 0.14043305814266205, -0.015879712998867035, 0.8273832201957703, 0.8919747471809387, -0.30740171670913696, -1.1512707471847534, 0.5049999952316284, 0.7863245606422424, -0.8888322114944458, 1.0504528284072876, -0.7683204412460327, -0.1431022584438324, -0.4149015545845032, -1.2950093746185303, -0.2366853952407837, -1.013903021812439, -0.034925077110528946, -0.4476282298564911, -0.7950707077980042, 0.48849767446517944, -0.005695763044059277, 0.23827610909938812, -1.1804615259170532, -0.4862726330757141, 0.007762324530631304, 0.6374209523200989]"
B1RQ-c8xcL7506kQe_MVDA,"[1.2729463577270508, -0.5048733949661255, -1.9877957105636597, -0.2768268287181854, 1.5944281816482544, 1.8284107446670532, 2.9325478076934814, -0.43924760818481445, -0.8579235076904297, 0.5564821362495422, -0.16301290690898895, 0.5397878885269165, 0.21208098530769348, 0.7963504195213318, 0.13506385684013367, 0.18970473110675812, -1.000886082649231, -1.6670671701431274, -0.9358020424842834, 0.6143678426742554, -1.0917695760726929, 0.2634446620941162, -0.7772800326347351, -1.433368444442749, -1.0130170583724976, 1.735898733139038, -0.6772120594978333, -1.0062609910964966, 0.7233709096908569, 0.01011963002383709]"
B2N_XO6fX0ILL9c50QuzHg,"[-0.17412206530570984, -0.555543839931488, -0.47841811180114746, 0.45843175053596497, 0.2973101735115051, -0.13702403008937836, -0.10995621979236603, 0.2705119550228119, 0.3557315170764923, -0.09513784945011139, -0.9681854844093323, 0.4480172395706177, 1.2574207782745361, 0.03471333906054497, -0.3781490921974182, -1.2047882080078125, 0.8487018942832947, 0.45869094133377075, -0.41258496046066284, -0.29068759083747864, 0.24526575207710266, -0.3420027494430542, 0.35774093866348267, -0.1375119537115097, 1.2068005800247192, -0.042818568646907806, 0.6629627346992493, -0.17165225744247437, 0.6812772750854492, 0.5077756643295288]"
