bus_id,vector
yFftpvJrkz4E38wUtps7Yw,"[1.139965614662529, -0.8942677321955004, -0.8981802421955004, -0.725872223708301, -0.9791870970054306, 1.41800048806827, 1.6773161273855701, 0.4838947317222654, 0.25012984965089213, -1.0003240338246704, -0.31835524294802175, -0.8638358427928626, -0.8842941958572536, 1.3235534351047322, -0.833853464034135, -0.7829834172381692, -1.8011401641194726, -0.8102638464701319, 0.741957971605896, -0.7614844029325059, -0.3183043579674166, 0.30274227902249806, 2.409256126144298, -0.7152811141194724, -0.10489774455391777, -0.25868656656322736, -0.3013726137703646, -1.3931539130333592, -0.1404138171916214, -0.12071076401861909]"
Tiu3iRXMlzEEI6Epp3I8lg,"[-0.5895304508407079, -0.4597866057522124, 0.2622504191150443, 0.08758914991150443, 1.1970172455752213, -0.5495984437610619, -0.011135687212389367, -0.19343170522123895, 0.24466936707964604, 0.4330690081858407, -0.32521361176991154, -1.0723332776548673, 0.7008381989126106, -0.24523111752212393, -0.31898829462389383, -0.5250491601769911, 0.6714830631858407, -0.5416199255309735, 0.2642349208185841, -0.7460542714159292, 0.7982946554424779, 0.027204187477876108, -0.3154906509292036, -0.13894757, 0.8323839744690266, 0.582949917256637, -0.9264533432743364, -0.25356007955752213, -0.6805093597345133, -0.4627810049115044]"
rfoAlKhD8GW36mhuE5-68w,"[0.8511152023160223, -1.107922196353591, -0.395406676718232, 0.3821140814475138, -0.078085398121547, 0.30461254287734807, 2.1750583807845305, 1.1246032333480664, -0.21461569439779, 0.6222339229348066, 0.6792158135690607, -0.06575202394475138, -0.016740262707182336, 0.9247787790519337, 0.2564335184198895, -0.32395205938121546, -0.849855599363536, -0.17677085682872928, 0.165086379480663, -1.2041769425745854, -0.05495294917348067, -0.7937067038563536, -0.3789810658453038, 0.6154923708508289, -0.24042647491712715, 0.7759318160883976, -0.6975337686740332, -0.7972954091504973, -0.03570153761325968, -0.4428629920220995]"
_ZRBWnsYHLBqs10N2i9Fnw,"[0.16766549979664014, -0.4976795121485411, -0.8192777795177189, 0.43486425708222815, -0.3891519264279399, 0.11561484391909815, 1.244857098647215, 0.938823613244916, -0.026791401290893014, -1.0981686121706455, 0.49245426973474804, 0.5686127015296197, -0.4993632237665783, 0.6035654020070733, -0.5254058232625994, -0.16138659672931033, -0.9137448609460653, -1.594146155791335, 0.1649322022900088, -1.1962707141467726, 0.2502314615915119, -0.7768287123784261, -0.6299959032537578, 0.007142325030946113, 0.11971623515473032, -0.026378753404067198, -0.629099287382847, -0.8770133679310345, -0.06567002547303272, -0.048049511556145]"
76r8VHva6jgDIAn6rRMuMw,"[0.401653312826087, -0.5615079609782608, -0.47532225467391304, -0.006322073079710161, -0.08686091289855073, 0.5621967631159421, 1.2914886876811595, -0.07638902572463774, 0.4531781646014492, -0.14234862518115943, -0.2922766557608696, -0.35666358840579704, 0.2004007670652174, -0.7063958273913045, -0.06387968268115943, -0.8854252611231884, 0.4013925063768116, 0.3336982495289856, -0.16251529623188404, -0.31293412344202903, 1.2227623948550723, -1.3533471211956523, 0.3160780427173913, -0.9861056865942031, 0.6041150928985508, 0.21985150329710143, 0.2387567085144928, -0.9433258982246375, -0.6520210421014492, 0.30508602192028983]"
4ZqqDdFN7ddniATD_pxUXA,"[0.75171292, -1.0323475531914894, -0.928525885106383, 0.9071356489361703, 0.42960485468085113, -0.027272642978723338, 1.3573972702127661, 0.6945832163829787, -0.9200654076595745, -0.6322120255319148, 0.07418148255319147, 0.1706907463829787, -0.6556186957446809, 1.2486322148936169, -0.10634330446808508, -0.2630709468085107, -1.1202458893617022, -1.3080020287234044, 0.26302991957446803, -0.6402231710638299, -0.4920824344680851, -0.5594122370212767, -0.14720541595744685, 0.6288276004255319, -0.7432247289361703, 0.3247131031914894, -1.113094894893617, -0.788428079574468, -0.2331596844680851, 0.5933219917021277]"
kQrCHZb5UgpWE1cjM7-21w,"[1.1116248570912324, -0.05439665047985782, -0.5157455135308057, 0.10118284952014216, 0.8462317928554501, 1.19132687110782, 1.8802177142772512, -0.20716130854857823, -0.38835866211492887, -0.9629217611848343, -0.0769449686907583, -0.1512265947452606, -0.012989105776066353, 0.4794486398163507, -0.8144113215936019, -0.18682492831753558, -0.8056605034656399, -1.2178688195497631, -0.09718720985189572, -0.07656417481635072, -0.6297254979739337, -0.47984365551540287, 0.812498888992891, -0.6189067862322274, 0.12632160339454973, 0.17011671969786732, -0.9171003305746444, -1.1627568764158769, 0.05143409742298579, -0.34088260513033175]"
8GUMO244E8CxfJcyJIWFOA,"[-0.40713557560825603, -0.4934622040185127, 0.1303614671133291, 0.6143273937610272, 0.7091509346625888, 0.2522269929464874, 0.32405919386670967, 0.3733765473506117, -0.16511022696629102, -0.13444645478622025, -0.9490337606122021, 0.2106505781004508, 0.8441040365621378, 0.24200846163651, 0.08464576101384416, -1.0229068269663557, 0.6594765820975531, 0.15211023553308112, -0.2503684609034129, -0.14716933109555694, 0.47870604488634916, -0.014824191483202916, 0.6208660338031228, -0.2079011153448165, 0.988955096355119, -0.02334564661284611, 1.0736703151128462, -0.2113433786672569, -0.23617322160222154, 0.5630752891711207]"
FPDweEfY7HAwvosRrlUvSA,"[0.8800256574109722, 0.38022357095765164, -0.721550653450433, -0.2965875878103946, 1.0131104192107796, -0.5544413578488933, 1.0919152785996153, 0.11347857634744944, -0.9592559066410009, -0.43834863576997113, -1.4372472511645813, 0.03460712271414823, 1.1436174280798845, -0.044244806501443704, -0.6765508990567853, -1.2276259481713185, -0.5307196216361886, -0.4587967613522618, -0.4386990650721847, -1.5502315014436958, -0.6207452398026949, 0.07927789968719921, -1.012421252059673, -0.4598966165110684, -0.839776754513956, -0.700880753657363, 0.5836240333974977, -0.8257924608277188, 1.455205402906641, -0.3270940789076034]"
THC1S01liu8wIeg2ienLiw,"[0.6726988596907219, -0.8620264843151693, 0.1214027922091311, -0.8180925048895434, 0.22125434895434462, -0.1499985781958763, -0.01960082793814433, 0.4473704679528719, 0.8342719103681886, -0.14052171837260677, -0.30673763647275404, -0.6676051205670103, 0.5393914064580264, 0.04118681631811488, -0.5921713830044183, -0.720361672371134, 0.6235139020176731, -0.8869289241531664, -0.14978963184094257, -0.821488917466863, 0.8477653266126658, 0.4937867257952872, 0.9487471557952871, -0.25966246976435936, 1.3498799072164949, 0.8926620510014728, -0.08727949377761415, -0.7238234426141387, -0.5645926528276878, 0.17010842233431517]"
9MnbQg7kfb_WgxoV0hXKSQ,"[-0.2925423391313391, -0.15502624439604668, 0.5390271812306167, 0.8566503620037258, 0.39954552866334636, -0.11793370867808027, -0.4115442394241767, 0.5388552322972163, -0.009101620446127754, -0.40217965180675225, -1.139448654084738, 0.3484639443523522, 0.20256507676414728, 0.676396009421686, 0.2739831351736303, -0.3310491433304691, 0.5450174159819833, -0.4372735056028474, -0.32892972372709095, -0.8660777420470769, 0.20987909192314919, -0.19855529491475485, -0.003404242064056089, 0.12082719173846043, 0.7106888987699439, 0.5226976863053238, 0.10291715582526804, -0.32209268533896995, -0.4979009426438571, -0.15259934443123305]"
pLBF8QrRkMicJcsjAqW7ag,"[-0.039328977487731356, -0.10745861830219543, 0.008729683606112763, -0.657571057754197, -0.03163086742531212, 1.113876359017219, 1.5920509073181228, 0.20369752506973737, 0.642703612218298, -0.20329849270081793, -0.20752723896125697, -0.02147161296599225, -0.34725375264554453, 1.037920645104606, -0.05297767872277227, -0.6852575505066725, 0.2454248430895394, -0.5234298616259146, 0.4238254539285407, -0.3015284681274215, 0.9302515219436073, -0.12998729401420578, 1.4048367501420578, -1.0790628177356865, 0.507583919440379, 0.8699651266422729, -0.62046069999096, -0.34816486150193726, -0.7365161579483427, 0.4351404778902281]"
kntCn2UTklRO9EvexJ4QAw,"[0.914760229797753, -0.402454690975281, -1.5543519742876408, 0.11615097997393257, -0.7083092490988765, 0.7511418886741572, 2.1778107543820227, 0.4719660543056181, 0.1016515735505618, -0.4932362172808989, 0.44431106648539326, 0.9970138695595505, 0.06576203114723594, -0.14640436602696633, -0.014301965757303393, 0.22456284030561796, -0.38664373377528094, -1.1729753062786519, -0.5610458975276406, -1.0363851084044944, 0.3597808747155056, -0.1912167319797753, -0.08718733377078655, -0.3796254658242696, -1.494096297002247, -0.40676071981123596, -0.544997512683146, -1.4960661320449435, 0.5249879115505618, -0.6100095420494382]"
fQg2n9yAt43dQjyOioOwDQ,"[-0.4377795567484662, -1.1419401835582823, -0.09071382656441716, 0.7940906065030675, 0.5353705354601227, -0.2669179656441718, 0.4725280612269938, 0.16594870521472396, -1.5514737005521473, 0.5979486334969325, 0.0032873709202454063, -0.6215804061963189, 1.0848728528834355, 0.554314323190184, -0.672076006993865, -1.5454773852760735, -0.7860311459509203, -0.8445943527607362, 1.236012151226994, -1.096689052760736, -0.3413103222085889, 0.695366062208589, 0.30415039251533743, -0.5627080411656441, -0.31264009484662575, -1.2406693123312884, 1.024035961779141, -0.21285263276073615, -0.3522836051533742, -0.3737022244785276]"
oVI5iws1iOZECl8DtaAqsg,"[0.6004798007124239, -0.847674123492615, -1.344636756533449, -0.14115443458731536, -0.7538818500955692, 1.088746920886186, 1.3121180003909645, 0.12650642856646394, 0.6090382472980017, -0.36095949134665506, -0.006200138444830571, -0.8199036075325805, -0.007254740434404845, 1.1917954956559513, -1.263811304378801, 0.02443725013032147, -1.3528052558905301, -0.24780124357949607, 0.5597173333970461, -1.1256569654908775, 0.9407052532232841, -0.03572861891398781, 0.34770568887054737, -0.5089525638227629, 0.33173850301476976, -0.5893550352215465, -0.35186841769765426, -0.6386369178192876, 0.10232404373588187, 0.5640679542050392]"
Ff5Prnw-k2tiDyujiIknsg,"[1.2690176230834036, -0.7163993113563607, -0.44895545737994946, 0.6221585414237575, 0.781243332653749, 1.127468283454086, 1.8017082188711036, -0.06629325030328558, -0.8596633987194608, -0.8848148684161751, -0.2170407143892165, 0.05708390716090986, -0.1564999462763269, 0.39891068659646167, -1.0051696383824769, -0.5914201889048021, -0.7679233369587194, -0.973833524860994, 0.41563023899747253, -0.8624324311710193, -1.2147059755686607, -0.6415740778180287, 0.5536855797725359, -0.8440585759646168, 0.7515984602021903, 0.8930583498399327, -0.5735922423841617, -0.6152054293681549, 0.045419832459983135, -0.5565291739005898]"
ThIpnUgWVt94YDoFiVrKaQ,"[0.7242618104363001, -0.3619444621640488, 0.6323878178359511, -0.036845845165794075, -0.21732079643979058, -0.3312037086387434, -0.10888424333333337, -0.866833567452007, 0.09646246260034909, -0.5788687389877836, 1.8374360364746942, 0.7034547855846421, -0.2600008082897033, 2.1558012383944156, -1.4066886205933684, -0.1794322122338569, 1.3185968493542757, -1.46087372460733, -1.1825937038394414, -1.7006617157068062, 0.45615633910994763, 0.6166354782547994, -0.6065974242582897, -1.452226010645724, 0.6219113435602094, -0.42899857577661427, 1.286762112757417, -0.4252533948691099, -0.6794424687958116, -0.07345594197207686]"
SiJ8eALRBJvrLnY5PDj9bA,"[1.1147351512938006, -0.26011280019541777, -0.40630080915094346, 0.6761511849620755, 0.7488671606334232, -0.08873508372641509, 0.29986521599056604, -0.28960266608760105, -1.2646872828908355, -0.20525735171832887, -0.7912237173113208, -1.4053760866037737, 0.3558796368733154, 0.1642340215296496, -0.776197028712938, -0.8158682884097035, -0.7176893918355796, -0.23820348345687337, 0.15923728267520218, -2.0273077297304587, -0.9150880605026953, 0.8344845199663075, -0.3597555306199462, -0.06001478704177898, -0.6447269508962264, -0.9318614716913747, 0.6695045407008087, -0.7691633624326146, 0.09527586330525606, 0.0236409094407008]"
JZXLgxJLKd9T-R6hrJhRZg,"[0.2830962020661157, 0.5815725027272727, 0.020105027548209364, 0.08789378630853995, 0.14411006041322316, 0.1366102432506887, -0.34510873763085403, 0.05197185336088155, 0.443534674600551, -0.7340731650688704, 0.42909496732782365, 1.6335567480165287, 0.7063936312396694, 0.9322228705785123, 0.05647456719008265, -0.5083049058677686, 0.046025098539944985, -0.8223127786501379, -0.7151974096143251, -1.1357235765840221, 0.545272431597796, -0.7837927380165289, -0.16514379556473827, -0.2984352254545454, 0.1449780905785124, -0.31222700630853994, -0.17199221856749314, -0.8957163663911846, -1.0043776479889808, -0.4110792968870524]"
Qw6MHH-2bTf0_y3eOh92xg,"[0.8345065924123989, -0.3815778799595687, -0.7416964958894879, -0.2974788852830189, -0.07210088173854451, 0.2849957626145553, 0.7515972306469004, -0.10241719520215631, -0.2119142206199461, -0.08354288978436658, -0.33961858154986524, -0.7500555451886793, 1.4959547159029654, 0.5073604064959569, -1.8156007685983828, -0.9958319255525605, -0.28208197695417786, -0.9567542969002695, 0.3705468533962264, -1.1900984847439353, -0.02128320429919131, -0.2856472235444744, -0.7099217386118599, -0.25595724459568736, -0.4318551113072776, -1.3476264969002696, 1.2716241377897575, -1.1535051667924525, 1.7057029272237196, -0.7146724358221025]"
3G_bblT7MQIlXx8BBorILQ,"[0.3781432775052083, -0.3026288770868055, -0.42534717448611103, -0.3690883202517361, 0.3998116878802083, -0.12624004675868056, 1.2900781698281252, -0.2487168598385417, 0.6852915721440973, -0.48024141963541667, 0.02283009748090278, 0.8028455598166112, 0.23935023016319443, 0.6641286983940974, -0.19459861129340272, -0.13440404793229163, 0.17346018064062502, -0.8769189611840277, -0.6321707895295139, -0.6725044555489582, 1.0645889843802083, -0.4609481686631944, 0.5978540110017361, -0.17016981863350686, 0.512203762776736, 1.3273501907812502, -0.11235883131597219, -0.20030204467361112, -0.44168249128472226, 0.06548094174496527]"
8HQ6yrMN1BfmyuhvhDAe2g,"[-0.08268860158914729, 0.027551044806201543, -0.10645066499999997, 0.3497762517054263, -0.0582524898372093, 1.0358554109689924, 1.5551464565891473, -0.6421553404651164, -0.8194819784883721, 0.2902205201937984, -0.027045454773643413, -1.1292598430232559, -0.6134853044186047, 1.0247064870542635, -0.541254349496124, -0.9838681767441861, -0.2714197618604651, -0.05413132573643407, 0.01810810174418606, -0.645523136124031, 0.08755178701550388, 0.028063402906976745, 1.0913529547286822, -1.3988496653488371, 0.8227065975968991, 0.5540261445736434, -0.21028287336434107, -0.44156315545387603, -0.9319677797674418, 1.0488855965503878]"
fFfmVZOVHRA_TPXVAUmj9A,"[0.7596209438540331, 0.1170757153521127, -1.4732756979513446, 0.145519985921895, 0.9353447452368759, 0.006303147688860424, 0.538231501318822, -0.04211023269526249, -0.8086389913316261, -0.26675302108834825, -0.7516569350768246, -1.5195490696094751, 1.304855736568502, 0.23170530914852752, -1.253199126862996, -0.7947731196222791, -0.07346960263764403, -0.3888085332330346, 0.6670527937836108, -2.0711536975032008, -1.553880997426376, 0.2591989960435339, -0.23207893561459667, -0.05064403359795136, -0.1439230671318822, -0.5350648103713188, 1.2617160102432778, -1.2513265341037132, -0.2055734115108835, -1.2082599803008964]"
quBiDNgMLYoWP6Q2YSgZLg,"[-0.6501141879088105, -0.3734195943229345, -0.24834134449434359, 0.5388120611587247, 0.21357261827562565, -0.11049553259856014, 0.36809771823700366, 0.24896338176208438, 0.0882362293452177, -0.7914246900959891, -1.2428811953719576, -0.06251058572505999, 1.131830980610216, 0.21157488882413442, 0.07316456948920125, -0.638559400020569, 0.6309852199040111, 0.4866272183544737, -0.6134493320569077, -0.3529014444429208, 0.6007013919060679, -0.5305137069729174, 0.032608670082276275, 0.15630781431319854, 0.4665088878779568, -0.42072710903815563, 1.0429473270689065, -0.5085309348611587, 0.13525905870757632, 0.48712584348988686]"
SuQpsHxcxCAB8kxPEIXiBg,"[-0.4478191169057258, -0.35831278532677846, 0.28935406276460385, 0.3003042182244073, 1.122734655089647, -0.2266517566477733, -0.16436568207634472, 0.9868634913475997, 0.23486298708502026, -0.5048906755465588, -0.3028149412781955, -0.08981451436090225, 0.020181467073452867, -0.06682229107576632, -0.4292905851127819, -0.18549866773857726, 0.9224496448582997, -0.3530166997860034, -0.13768701026604968, -1.1427830675130133, 0.8226733135164834, 0.280400504291498, 0.0829986333371891, 0.13802821137651825, 0.8962911230652864, 0.30200412891844997, -0.1464021082706767, -0.9379995175650665, -0.3013844819201851, -0.1820684571775593]"
MpAhuv_BBhYHDElgx1pD4g,"[-0.38633200304498266, -0.5554274752249134, -0.11144575204152252, 0.10541260025951556, 0.5171635742041522, -0.10814201540657438, 0.06075835051038062, 0.7547272460986159, 0.1301766537543253, -0.6410279864532873, -1.1728084719636676, 0.3009742457352941, 1.1316981315743944, -0.2652341879844291, 0.013818878512110737, -1.3361934858737026, 0.9318477492647058, -0.5814257160380623, -0.48549614907439453, -0.22714536461072662, 0.40276896648788935, 0.1497219648702422, 0.7696083443771626, -0.6032181763494808, 1.0594965601730104, 0.012370568027681644, 1.1655613187716265, -0.5172231482006922, 0.1221032271280277, 0.22022058897058816]"
rXIDrS8Rz8r09vH4gjHfGQ,"[0.22554447624910492, -1.0566788373810738, 0.6729520502277749, 0.138423082668798, 1.0390406152570335, 0.38211588394232726, -0.27894362885984647, 0.030449467402046026, 1.0245992850537082, -0.11873611397826088, -0.6340067214718669, -0.5634610669411767, 0.17018215624820968, 0.40238529528516626, -0.24925038521867016, -0.03099530611125322, 0.5426904493030693, -0.6006141006548337, -0.0756097136329923, -0.5876116674181583, 0.11916917632352954, -0.07070978425063941, 0.5368371779066496, 0.39546084310869584, 0.7039700712813298, 0.2057880738145779, 0.21617763726567782, -0.47290829888746794, -0.8071455644552429, 0.3298464265703325]"
